tableId,bookId,title,pdfPage,printedPage,dice,entryCount,referenceId,canonicalIds,aliasToGroupedReference,referenceAvailable,roll,reroll,rollScope,view,sourceDisclosure,manualReadingChoice,selectRowToResult,manualDieInput,tableTitleSearchRank,tableTitleSearchTop,tableViewCopies,sourceStatus,nonRollableReason,hiddenPlayableRowCount,hiddenPlayableKeys,selectorOmissionCount,selectorKeys,inlineFollowupRows,topLevelDescriptionNotInsideTable,relatedNeedIds,assessment
reclvse.notable_object,reclvse,Notable Object,103,103,d20,20,oracle:reclvse.notable_object,"[""reclvse.notable_object""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.notable_object,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-notable-object""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.interior_atmosphere,reclvse,Interior Atmosphere,103,103,d20,20,oracle:reclvse.interior_atmosphere,"[""reclvse.interior_atmosphere""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.interior_atmosphere,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-interior-atmosphere""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.activity_inside,reclvse,Activity Inside,103,103,d20,20,oracle:reclvse.activity_inside,"[""reclvse.activity_inside""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.activity_inside,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-activity-inside""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.hidden_element,reclvse,Hidden Element,103,103,d20,20,oracle:reclvse.hidden_element,"[""reclvse.hidden_element""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.hidden_element,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-hidden-element""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.minor_discoveries,reclvse,Minor Discoveries,104,104,d20,20,oracle:reclvse.minor_discoveries,"[""reclvse.minor_discoveries""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.minor_discoveries,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-minor-discoveries""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.significant_clues,reclvse,Significant Clues,104,104,d20,20,oracle:reclvse.significant_clues,"[""reclvse.significant_clues""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.significant_clues,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-significant-clues""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.rumors_whispers,reclvse,Rumors & Whispers,105,105,d20,20,oracle:reclvse.rumors_whispers,"[""reclvse.rumors_whispers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.rumors_whispers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-rumors-whispers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.urban_oddities,reclvse,Urban Oddities,105,105,d20,20,oracle:reclvse.urban_oddities,"[""reclvse.urban_oddities""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.urban_oddities,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-urban-oddities""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.social_discoveries,reclvse,Social Discoveries,106,106,d12,12,oracle:reclvse.social_discoveries,"[""reclvse.social_discoveries""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.social_discoveries,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-social-discoveries""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.physical_signs_of_trouble,reclvse,Physical Signs Of Trouble,106,106,d20,20,oracle:reclvse.physical_signs_of_trouble,"[""reclvse.physical_signs_of_trouble""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.physical_signs_of_trouble,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-physical-signs-of-trouble""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.signs_of_the_undercity,reclvse,Signs Of The Undercity,106,106,d12,12,oracle:reclvse.signs_of_the_undercity,"[""reclvse.signs_of_the_undercity""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.signs_of_the_undercity,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-signs-of-the-undercity""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.temperature,reclvse,Temperature,107,107,d20,20,oracle:reclvse.temperature,"[""reclvse.temperature""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.temperature,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-temperature"", ""reclvse-weather-detail""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.precipitation,reclvse,Precipitation,107,107,d20,20,oracle:reclvse.precipitation,"[""reclvse.precipitation""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.precipitation,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-precipitation"", ""reclvse-weather-detail""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.wind,reclvse,Wind,107,107,d20,20,oracle:reclvse.wind,"[""reclvse.wind""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.wind,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-wind"", ""reclvse-weather-detail""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.weather_shift,reclvse,Weather Shift,108,108,d12,12,oracle:reclvse.weather_shift,"[""reclvse.weather_shift""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.weather_shift,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-weather-shift""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.visibility,reclvse,Visibility,108,108,d20,20,oracle:reclvse.visibility,"[""reclvse.visibility""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.visibility,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-visibility"", ""reclvse-weather-detail""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.unnatural_weather,reclvse,Unnatural Weather,108,108,d20,20,oracle:reclvse.unnatural_weather,"[""reclvse.unnatural_weather""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.unnatural_weather,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-unnatural-weather"", ""reclvse-weather-detail""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.weather_omen_signs,reclvse,Weather Omen Signs,108,108,d12,12,oracle:reclvse.weather_omen_signs,"[""reclvse.weather_omen_signs""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.weather_omen_signs,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-weather-omen-signs""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.minor_natural_discoveries,reclvse,Minor Natural Discoveries,109,109,d20,20,oracle:reclvse.minor_natural_discoveries,"[""reclvse.minor_natural_discoveries""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.minor_natural_discoveries,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-minor-natural-discoveries""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.random_table,reclvse,Random Table,109,109,d20,20,oracle:reclvse.random_table,"[""reclvse.random_table""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.random_table,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-random-table""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.remains_ruins,reclvse,Remains & Ruins,110,110,d20,20,oracle:reclvse.remains_ruins,"[""reclvse.remains_ruins""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.remains_ruins,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-remains-ruins""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.signs_of_travelers,reclvse,Signs Of Travelers,110,110,d20,20,oracle:reclvse.signs_of_travelers,"[""reclvse.signs_of_travelers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.signs_of_travelers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-signs-of-travelers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.natural_oddities,reclvse,Natural Oddities,110,110,d20,20,oracle:reclvse.natural_oddities,"[""reclvse.natural_oddities""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.natural_oddities,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-natural-oddities""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.threat_signs,reclvse,Threat Signs,110,110,d20,20,oracle:reclvse.threat_signs,"[""reclvse.threat_signs""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.threat_signs,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-threat-signs""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.strange_omens,reclvse,Strange Omens,111,111,d20,20,oracle:reclvse.strange_omens,"[""reclvse.strange_omens""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.strange_omens,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-strange-omens""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.signs_of_lost_people,reclvse,Signs Of Lost People,111,111,d12,12,oracle:reclvse.signs_of_lost_people,"[""reclvse.signs_of_lost_people""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.signs_of_lost_people,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-signs-of-lost-people""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.wild_resource_discoveries,reclvse,Wild Resource Discoveries,111,111,d12,12,oracle:reclvse.wild_resource_discoveries,"[""reclvse.wild_resource_discoveries""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.wild_resource_discoveries,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-wild-resource-discoveries""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.ruinous_landmarks,reclvse,Ruinous Landmarks,112,112,d20,20,oracle:reclvse.ruinous_landmarks,"[""reclvse.ruinous_landmarks""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.ruinous_landmarks,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-ruinous-landmarks""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.major_natural_landmarks,reclvse,Major Natural Landmarks,112,112,d20,20,oracle:reclvse.major_natural_landmarks,"[""reclvse.major_natural_landmarks""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.major_natural_landmarks,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-major-natural-landmarks""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.strange_landmarks,reclvse,Strange Landmarks,112,112,d20,20,oracle:reclvse.strange_landmarks,"[""reclvse.strange_landmarks""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.strange_landmarks,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-strange-landmarks""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.landmark_presence,reclvse,Landmark Presence,113,113,d12,12,oracle:reclvse.landmark_presence,"[""reclvse.landmark_presence""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.landmark_presence,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-landmark-presence""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.water_landmarks,reclvse,Water Landmarks,113,113,d12,12,oracle:reclvse.water_landmarks,"[""reclvse.water_landmarks""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.water_landmarks,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-water-landmarks""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.elevation_features,reclvse,Elevation Features,113,113,d12,12,oracle:reclvse.elevation_features,"[""reclvse.elevation_features""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.elevation_features,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-elevation-features""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.landmark_purpose,reclvse,Landmark Purpose,113,113,d20,20,oracle:reclvse.landmark_purpose,"[""reclvse.landmark_purpose""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.landmark_purpose,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-landmark-purpose""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.landmark_condition,reclvse,Landmark Condition,113,113,d12,12,oracle:reclvse.landmark_condition,"[""reclvse.landmark_condition""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.landmark_condition,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-landmark-condition""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.monstrous_signs,reclvse,Monstrous Signs,114,114,d20,20,oracle:reclvse.monstrous_signs,"[""reclvse.monstrous_signs""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.monstrous_signs,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-monstrous-signs""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.large_creature_signs,reclvse,Large Creature Signs,114,114,d20,20,oracle:reclvse.large_creature_signs,"[""reclvse.large_creature_signs""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.large_creature_signs,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-large-creature-signs""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.signs_of_ambush,reclvse,Signs Of Ambush,115,115,d12,12,oracle:reclvse.signs_of_ambush,"[""reclvse.signs_of_ambush""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.signs_of_ambush,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-signs-of-ambush""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.human_threat_signs,reclvse,Human Threat Signs,115,115,d20,20,oracle:reclvse.human_threat_signs,"[""reclvse.human_threat_signs""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.human_threat_signs,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-human-threat-signs""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.signs_of_stalking,reclvse,Signs Of Stalking,115,115,d12,12,oracle:reclvse.signs_of_stalking,"[""reclvse.signs_of_stalking""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.signs_of_stalking,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-signs-of-stalking""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.signs_of_infestation,reclvse,Signs Of Infestation,115,115,d12,12,oracle:reclvse.signs_of_infestation,"[""reclvse.signs_of_infestation""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.signs_of_infestation,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-signs-of-infestation""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.natural_hazards,reclvse,Natural Hazards,116,116,d20,20,oracle:reclvse.natural_hazards,"[""reclvse.natural_hazards""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.natural_hazards,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-natural-hazards""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.weather_driven_hazards,reclvse,Weather-Driven Hazards,116,116,d20,20,oracle:reclvse.weather_driven_hazards,"[""reclvse.weather_driven_hazards""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.weather_driven_hazards,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-weather-driven-hazards""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.terrain_dangers,reclvse,Terrain Dangers,116,116,d20,20,oracle:reclvse.terrain_dangers,"[""reclvse.terrain_dangers""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.terrain_dangers,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-terrain-dangers""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.wildlife_hazards_non_combat,reclvse,Wildlife Hazards (Non- Combat),117,117,d20,20,oracle:reclvse.wildlife_hazards_non_combat,"[""reclvse.wildlife_hazards_non_combat""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.wildlife_hazards_non_combat,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-wildlife-hazards-non-combat""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.resource_loss_hazards,reclvse,Resource-Loss Hazards,117,117,d12,12,oracle:reclvse.resource_loss_hazards,"[""reclvse.resource_loss_hazards""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.resource_loss_hazards,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-resource-loss-hazards""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.unnatural_hazards,reclvse,Unnatural Hazards,117,117,d20,20,oracle:reclvse.unnatural_hazards,"[""reclvse.unnatural_hazards""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.unnatural_hazards,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-unnatural-hazards""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.travel_cost_hazards,reclvse,Travel-Cost Hazards,118,118,d20,20,oracle:reclvse.travel_cost_hazards,"[""reclvse.travel_cost_hazards""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.travel_cost_hazards,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-travel-cost-hazards""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.false_security_misleading_hazards,reclvse,False Security / Misleading Hazards,118,118,d12,12,oracle:reclvse.false_security_misleading_hazards,"[""reclvse.false_security_misleading_hazards""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.false_security_misleading_hazards,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-false-security-misleading-hazards""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.village_names,reclvse,Village Names,130,130,d100,100,oracle:reclvse.village_names,"[""reclvse.village_names""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.village_names,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-village-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.landmark_names,reclvse,Landmark Names,132,132,d100,100,oracle:reclvse.landmark_names,"[""reclvse.landmark_names""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.landmark_names,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-landmark-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.tavern_names,reclvse,Tavern Names,132,132,d100,100,oracle:reclvse.tavern_names,"[""reclvse.tavern_names""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.tavern_names,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-tavern-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npc_surnames,reclvse,Npc Surnames,133,133,d100,100,oracle:reclvse.npc_surnames,"[""reclvse.npc_surnames""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npc_surnames,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npc-surnames""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.npc_first_names,reclvse,Npc First Names,133,133,d100,100,oracle:reclvse.npc_first_names,"[""reclvse.npc_first_names""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.npc_first_names,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-npc-first-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.street_buildings_lots,reclvse,Street Generation — Buildings / Lots,100,100,d66,36,oracle:reclvse.street_buildings_lots,"[""reclvse.street_buildings_lots""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.street_buildings_lots,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-full-street"", ""reclvse-reclvse-street-buildings-lots""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.city_names,reclvse,City Names,131,131,d100,100,oracle:reclvse.city_names,"[""reclvse.city_names""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.city_names,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-city-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.region_names,reclvse,Region Names,131,131,d100,100,oracle:reclvse.region_names,"[""reclvse.region_names""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.region_names,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-reclvse-region-names""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.street_quick_type,reclvse,Quick Street Generator — Street Type,98,98,d6,6,oracle:reclvse.street_quick_type,"[""reclvse.street_quick_type""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.street_quick_type,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-quick-street"", ""reclvse-reclvse-street-quick-type""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.street_quick_atmosphere,reclvse,Quick Street Generator — Atmosphere,98,98,d6,6,oracle:reclvse.street_quick_atmosphere,"[""reclvse.street_quick_atmosphere""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.street_quick_atmosphere,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-quick-street"", ""reclvse-reclvse-street-quick-atmosphere""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.street_quick_feature,reclvse,Quick Street Generator — Feature,98,98,d6,6,oracle:reclvse.street_quick_feature,"[""reclvse.street_quick_feature""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.street_quick_feature,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-quick-street"", ""reclvse-reclvse-street-quick-feature""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.street_quick_content,reclvse,Quick Street Generator — Content,98,98,d6,6,oracle:reclvse.street_quick_content,"[""reclvse.street_quick_content""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.street_quick_content,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-quick-street"", ""reclvse-reclvse-street-quick-content""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
reclvse.street_quick_exits,reclvse,Quick Street Generator — Exits,98,98,d6,6,oracle:reclvse.street_quick_exits,"[""reclvse.street_quick_exits""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:reclvse.street_quick_exits,1,VERIFIED,,0,[],0,[],0,False,"[""reclvse-quick-street"", ""reclvse-reclvse-street-quick-exits""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.unheroicFeats,heretic,Unheroic Feats,"[6, 7, 8, 9, 10, 11]",4,d66,36,oracle:heretic.unheroicFeats,"[""heretic.unheroicFeats""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.unheroicFeats,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:feat-eligibility"", ""heretic:feat-named-lookup"", ""heretic:table-unheroicFeats""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.songbird.deal,heretic,Sacrilegious Songbird — A Deal Was Struck,12,10,d6,6,oracle:heretic.songbird.deal,"[""heretic.songbird.deal""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.songbird.deal,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:table-songbird-deal""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.vicar.firstPeel.who,heretic,Shedding Vicar — Your First Peel: Who?,14,12,d6,6,oracle:heretic.vicar.firstPeel.who,"[""heretic.vicar.firstPeel.who""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.vicar.firstPeel.who,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:table-vicar-firstPeel-who""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
heretic.vicar.firstPeel.what,heretic,Shedding Vicar — Your First Peel: What and Why?,14,12,d6,6,oracle:heretic.vicar.firstPeel.what,"[""heretic.vicar.firstPeel.what""]",False,True,True,True,single table,True,True,True,False,False,1,oracle:heretic.vicar.firstPeel.what,1,VERIFIED,,0,[],0,[],0,False,"[""heretic:table-vicar-firstPeel-what""]",Entry fragments are readable. Any metadata listed as a candidate is not automatically a missing rule; source completeness remains in the linked book audit.
